,1,weights_1
2072,(v₂ ∧ v₉) → v₉,+inf
2073,(v₂ ∧ v₉) → v₁₀,-0.15146611445658933
2074,(v₂ ∧ v₉) → v₁₁,0.05088112154390537
2075,(v₂ ∧ v₉) → v₁₂,-0.723918839226699
2076,(v₂ ∧ v₉) → v₁₃,-0.42488319396526597
2077,(v₂ ∧ v₉) → v₁₄,-0.5011195812538142
2078,(v₂ ∧ v₉) → v₁₅,0.490206336563255
2079,(v₂ ∧ v₉) → v₁₆,3.4316803983872313
2080,(v₃ ∧ v₉) → v₁,-0.27738332025120643
2081,(v₃ ∧ v₉) → v₂,-0.7881826728196231
2082,(v₃ ∧ v₉) → v₃,+inf
2083,(v₃ ∧ v₉) → v₄,-1.682325628182593
2084,(v₃ ∧ v₉) → v₅,-1.6165273474045885
2085,(v₃ ∧ v₉) → v₆,-1.1040797708502432
2086,(v₃ ∧ v₉) → v₇,1.0354333870465782
2087,(v₃ ∧ v₉) → v₈,1.705928033378274
2088,(v₃ ∧ v₉) → v₉,+inf
2089,(v₃ ∧ v₉) → v₁₀,-0.723918839226699
2090,(v₃ ∧ v₉) → v₁₁,-0.9343092373768334
2091,(v₃ ∧ v₉) → v₁₂,-1.6165273474045885
2092,(v₃ ∧ v₉) → v₁₃,-1.4141864076517061
2093,(v₃ ∧ v₉) → v₁₄,-1.2938646441809198
2094,(v₃ ∧ v₉) → v₁₅,-0.07410797215372185
2095,(v₃ ∧ v₉) → v₁₆,4.127134385045092
2096,(v₄ ∧ v₉) → v₁,1.256357939413227
2097,(v₄ ∧ v₉) → v₂,1.4576653550118095
2098,(v₄ ∧ v₉) → v₃,1.705928033378274
2099,(v₄ ∧ v₉) → v₄,+inf
2100,(v₄ ∧ v₉) → v₅,1.9113046198778376
2101,(v₄ ∧ v₉) → v₆,1.9113046198778376
2102,(v₄ ∧ v₉) → v₇,2.16730289747117
2103,(v₄ ∧ v₉) → v₈,2.031432322493475
2104,(v₄ ∧ v₉) → v₉,+inf
2105,(v₄ ∧ v₉) → v₁₀,2.031432322493475
2106,(v₄ ∧ v₉) → v₁₁,1.1968043148473233
2107,(v₄ ∧ v₉) → v₁₂,1.8035939268750578
2108,(v₄ ∧ v₉) → v₁₃,2.3237873006446486
2109,(v₄ ∧ v₉) → v₁₄,3.4316803983872313
2110,(v₄ ∧ v₉) → v₁₅,1.1968043148473233
2111,(v₄ ∧ v₉) → v₁₆,4.127134385045092
2112,(v₅ ∧ v₉) → v₁,1.4576653550118095
2113,(v₅ ∧ v₉) → v₂,1.3862943611198906
2114,(v₅ ∧ v₉) → v₃,2.031432322493475
2115,(v₅ ∧ v₉) → v₄,1.5341458075191619
2116,(v₅ ∧ v₉) → v₅,+inf
2117,(v₅ ∧ v₉) → v₆,2.5084371471981943
2118,(v₅ ∧ v₉) → v₇,1.6165553802029644
2119,(v₅ ∧ v₉) → v₈,1.4576653550118095
2120,(v₅ ∧ v₉) → v₉,+inf
2121,(v₅ ∧ v₉) → v₁₀,1.8035939268750578
2122,(v₅ ∧ v₉) → v₁₁,1.1403361320395096
2123,(v₅ ∧ v₉) → v₁₂,1.319372048627043
2124,(v₅ ∧ v₉) → v₁₃,2.16730289747117
2125,(v₅ ∧ v₉) → v₁₄,3.4316803983872313
2126,(v₅ ∧ v₉) → v₁₅,1.086636097621394
2127,(v₅ ∧ v₉) → v₁₆,3.4316803983872313
2128,(v₆ ∧ v₉) → v₁,0.11810692229889096
2129,(v₆ ∧ v₉) → v₂,0.29022984453057965
2130,(v₆ ∧ v₉) → v₃,1.5341458075191619
2131,(v₆ ∧ v₉) → v₄,-0.27738332025120643
2132,(v₆ ∧ v₉) → v₅,-0.13252821581409266
2133,(v₆ ∧ v₉) → v₆,+inf
2134,(v₆ ∧ v₉) → v₇,1.086636097621394
2135,(v₆ ∧ v₉) → v₈,1.4576653550118095
2136,(v₆ ∧ v₉) → v₉,+inf
2137,(v₆ ∧ v₉) → v₁₀,0.6567795363890705
2138,(v₆ ∧ v₉) → v₁₁,0.2641515750415869
2139,(v₆ ∧ v₉) → v₁₂,-0.11332868530700312
2140,(v₆ ∧ v₉) → v₁₃,0.1649475888579016
2141,(v₆ ∧ v₉) → v₁₄,0.45953232937844013
2142,(v₆ ∧ v₉) → v₁₅,0.34409616173187235
2143,(v₆ ∧ v₉) → v₁₆,3.0239031505206873
2144,(v₇ ∧ v₉) → v₁,-0.31143615845988804
2145,(v₇ ∧ v₉) → v₂,-0.8503606499177493
2146,(v₇ ∧ v₉) → v₃,1.086636097621394
2147,(v₇ ∧ v₉) → v₄,-1.6353929675325152
2148,(v₇ ∧ v₉) → v₅,-1.6448050562713916
2149,(v₇ ∧ v₉) → v₆,-1.1687975883780337
2150,(v₇ ∧ v₉) → v₇,+inf
2151,(v₇ ∧ v₉) → v₈,1.8035939268750578
2152,(v₇ ∧ v₉) → v₉,+inf
2153,(v₇ ∧ v₉) → v₁₀,-0.723918839226699
2154,(v₇ ∧ v₉) → v₁₁,-0.9808292530117262
2155,(v₇ ∧ v₉) → v₁₂,-1.5786176144521786
2156,(v₇ ∧ v₉) → v₁₃,-1.4141864076517061
2157,(v₇ ∧ v₉) → v₁₄,-1.252762968495368
2158,(v₇ ∧ v₉) → v₁₅,-0.07410797215372185
2159,(v₇ ∧ v₉) → v₁₆,4.127134385045092
2160,(v₈ ∧ v₉) → v₁,-0.3933211008533655
2161,(v₈ ∧ v₉) → v₂,-0.8380812052822796
2162,(v₈ ∧ v₉) → v₃,1.1403361320395096
2163,(v₈ ∧ v₉) → v₄,-1.7289713746279864
2164,(v₈ ∧ v₉) → v₅,-1.74756125635432
2165,(v₈ ∧ v₉) → v₆,-1.2005772153247978
2166,(v₈ ∧ v₉) → v₇,1.1403361320395096
2167,(v₈ ∧ v₉) → v₈,+inf
2168,(v₈ ∧ v₉) → v₉,+inf
2169,(v₈ ∧ v₉) → v₁₀,-0.7881826728196231
2170,(v₈ ∧ v₉) → v₁₁,-0.9808292530117262
2171,(v₈ ∧ v₉) → v₁₂,-1.6448050562713916
2172,(v₈ ∧ v₉) → v₁₃,-1.4923125551966876
2173,(v₈ ∧ v₉) → v₁₄,-1.3445080821351967
2174,(v₈ ∧ v₉) → v₁₅,-0.11332868530700312
2175,(v₈ ∧ v₉) → v₁₆,3.4316803983872313
2176,v₉ → v₁,0.31666960932503324
2177,v₉ → v₂,-0.11039513925649382
2178,v₉ → v₃,1.698669046162043
2179,v₉ → v₄,-0.9650808960435872
2180,v₉ → v₅,-0.928085308366992
2181,v₉ → v₆,-0.38470311665973517
2182,v₉ → v₇,1.65700632935321
2183,v₉ → v₈,2.1036557998004306
2184,True,+inf
2185,v₉ → v₁₀,-0.027398974188114388
2186,v₉ → v₁₁,-0.2676814057451114
2187,v₉ → v₁₂,-0.9095453437346235
2188,v₉ → v₁₃,-0.6931471805599453
2189,v₉ → v₁₄,-0.5172565140962812
2190,v₉ → v₁₅,0.5358617019273155
2191,v₉ → v₁₆,3.5812014403157475
2192,(v₁₀ ∧ v₉) → v₁,0.029218545999140005
2193,(v₁₀ ∧ v₉) → v₂,-0.27738332025120643
2194,(v₁₀ ∧ v₉) → v₃,1.5341458075191619
2195,(v₁₀ ∧ v₉) → v₄,-0.7369498032183383
2196,(v₁₀ ∧ v₉) → v₅,-0.7107946973735235
2197,(v₁₀ ∧ v₉) → v₆,-0.15146611445658933
2198,(v₁₀ ∧ v₉) → v₇,1.4576653550118095
2199,(v₁₀ ∧ v₉) → v₈,1.8035939268750578
2200,(v₁₀ ∧ v₉) → v₉,+inf
2201,(v₁₀ ∧ v₉) → v₁₀,+inf
2202,(v₁₀ ∧ v₉) → v₁₁,-0.29450803752218074
2203,(v₁₀ ∧ v₉) → v₁₂,-0.6708414230456471
2204,(v₁₀ ∧ v₉) → v₁₃,-0.4558189942537792
2205,(v₁₀ ∧ v₉) → v₁₄,-0.20679441331268028
2206,(v₁₀ ∧ v₉) → v₁₅,0.14131353306657748
2207,(v₁₀ ∧ v₉) → v₁₆,+inf
2208,(v₁₁ ∧ v₉) → v₁,0.42962394358489997
2209,(v₁₁ ∧ v₉) → v₂,0.4004399719054913
2210,(v₁₁ ∧ v₉) → v₃,1.9113046198778376
2211,(v₁₁ ∧ v₉) → v₄,-0.588107743729729
2212,(v₁₁ ∧ v₉) → v₅,-0.5451855231063939
2213,(v₁₁ ∧ v₉) → v₆,0.007905179507113247
2214,(v₁₁ ∧ v₉) → v₇,1.4576653550118095
2215,(v₁₁ ∧ v₉) → v₈,2.5084371471981943
2216,(v₁₁ ∧ v₉) → v₉,+inf
2217,(v₁₁ ∧ v₉) → v₁₀,0.11810692229889096
2218,(v₁₁ ∧ v₉) → v₁₁,+inf
2219,(v₁₁ ∧ v₉) → v₁₂,-0.5306282510621704
2220,(v₁₁ ∧ v₉) → v₁₃,-0.37729423114146804
2221,(v₁₁ ∧ v₉) → v₁₄,-0.2600560061768497
2222,(v₁₁ ∧ v₉) → v₁₅,0.8513711857748395
2223,(v₁₁ ∧ v₉) → v₁₆,3.0239031505206873
2224,(v₁₂ ∧ v₉) → v₁,1.086636097621394
2225,(v₁₂ ∧ v₉) → v₂,1.086636097621394
2226,(v₁₂ ∧ v₉) → v₃,1.8035939268750578
2227,(v₁₂ ∧ v₉) → v₄,1.319372048627043
2228,(v₁₂ ∧ v₉) → v₅,1.1968043148473233
2229,(v₁₂ ∧ v₉) → v₆,2.3237873006446486
2230,(v₁₂ ∧ v₉) → v₇,2.16730289747117
2231,(v₁₂ ∧ v₉) → v₈,2.5084371471981943
2232,(v₁₂ ∧ v₉) → v₉,+inf
2233,(v₁₂ ∧ v₉) → v₁₀,1.9113046198778376
2234,(v₁₂ ∧ v₉) → v₁₁,1.086636097621394
2235,(v₁₂ ∧ v₉) → v₁₂,+inf
2236,(v₁₂ ∧ v₉) → v₁₃,1.6165553802029644
2237,(v₁₂ ∧ v₉) → v₁₄,2.16730289747117
2238,(v₁₂ ∧ v₉) → v₁₅,1.1403361320395096
2239,(v₁₂ ∧ v₉) → v₁₆,4.127134385045092
2240,(v₁₃ ∧ v₉) → v₁,0.7306985262120778
2241,(v₁₃ ∧ v₉) → v₂,0.9864949905474035
2242,(v₁₃ ∧ v₉) → v₃,1.6165553802029644
2243,(v₁₃ ∧ v₉) → v₄,0.490206336563255
2244,(v₁₃ ∧ v₉) → v₅,0.5872905100916431
2245,(v₁₃ ∧ v₉) → v₆,1.319372048627043
2246,(v₁₃ ∧ v₉) → v₇,1.5341458075191619
2247,(v₁₃ ∧ v₉) → v₈,1.6165553802029644
2248,(v₁₃ ∧ v₉) → v₉,+inf
2249,(v₁₃ ∧ v₉) → v₁₀,1.256357939413227
2250,(v₁₃ ∧ v₉) → v₁₁,0.5540343780972274
2251,(v₁₃ ∧ v₉) → v₁₂,0.490206336563255
2252,(v₁₃ ∧ v₉) → v₁₃,+inf
2253,(v₁₃ ∧ v₉) → v₁₄,1.0354333870465782
2254,(v₁₃ ∧ v₉) → v₁₅,0.6567795363890705
2255,(v₁₃ ∧ v₉) → v₁₆,3.4316803983872313
2256,(v₁₄ ∧ v₉) → v₁,0.3719424160695208
2257,(v₁₄ ∧ v₉) → v₂,0.2135741002980591
2258,(v₁₄ ∧ v₉) → v₃,1.1968043148473233
2259,(v₁₄ ∧ v₉) → v₄,0.11810692229889096
2260,(v₁₄ ∧ v₉) → v₅,0.2135741002980591
2261,(v₁₄ ∧ v₉) → v₆,0.9396189843650634
2262,(v₁₄ ∧ v₉) → v₇,1.3862943611198906
2263,(v₁₄ ∧ v₉) → v₈,1.3862943611198906
2264,(v₁₄ ∧ v₉) → v₉,+inf
2265,(v₁₄ ∧ v₉) → v₁₀,1.086636097621394
2266,(v₁₄ ∧ v₉) → v₁₁,0.23860777701179126
2267,(v₁₄ ∧ v₉) → v₁₂,0.14131353306657748
2268,(v₁₄ ∧ v₉) → v₁₃,0.3719424160695208
2269,(v₁₄ ∧ v₉) → v₁₄,+inf
2270,(v₁₄ ∧ v₉) → v₁₅,0.3719424160695208
2271,(v₁₄ ∧ v₉) → v₁₆,3.0239031505206873
2272,(v₁₅ ∧ v₉) → v₁,-0.07410797215372185
2273,(v₁₅ ∧ v₉) → v₂,-0.48616133938626954
2274,(v₁₅ ∧ v₉) → v₃,1.6165553802029644
2275,(v₁₅ ∧ v₉) → v₄,-1.3040562628829186
2276,(v₁₅ ∧ v₉) → v₅,-1.2836402070598072
2277,(v₁₅ ∧ v₉) → v₆,-0.8867566971277513
2278,(v₁₅ ∧ v₉) → v₇,1.5341458075191619
2279,(v₁₅ ∧ v₉) → v₈,2.3237873006446486
2280,(v₁₅ ∧ v₉) → v₉,+inf
2281,(v₁₅ ∧ v₉) → v₁₀,-0.5739221835866606
2282,(v₁₅ ∧ v₉) → v₁₁,-0.5451855231063939
2283,(v₁₅ ∧ v₉) → v₁₂,-1.252762968495368
2284,(v₁₅ ∧ v₉) → v₁₃,-1.1258322599021975
2285,(v₁₅ ∧ v₉) → v₁₄,-1.0263988024811161
2286,(v₁₅ ∧ v₉) → v₁₅,+inf
2287,(v₁₅ ∧ v₉) → v₁₆,3.0239031505206873
2288,(v₁₆ ∧ v₉) → v₁,-0.5159407244327611
2289,(v₁₆ ∧ v₉) → v₂,-0.9343092373768334
2290,(v₁₆ ∧ v₉) → v₃,0.9864949905474035
2291,(v₁₆ ∧ v₉) → v₄,-1.784642001459191
2292,(v₁₆ ∧ v₉) → v₅,-1.7568432041218272
2293,(v₁₆ ∧ v₉) → v₆,-1.2215645976395069
2294,(v₁₆ ∧ v₉) → v₇,0.9396189843650634
2295,(v₁₆ ∧ v₉) → v₈,1.3862943611198906
2296,(v₁₆ ∧ v₉) → v₉,+inf
2297,(v₁₆ ∧ v₉) → v₁₀,-0.8257253751330758
2298,(v₁₆ ∧ v₉) → v₁₁,-1.1040797708502432
2299,(v₁₆ ∧ v₉) → v₁₂,-1.7289713746279864
2300,(v₁₆ ∧ v₉) → v₁₃,-1.521250593691002
2301,(v₁₆ ∧ v₉) → v₁₄,-1.3545456628053103
2302,(v₁₆ ∧ v₉) → v₁₅,-0.29450803752218074
2303,(v₁₆ ∧ v₉) → v₁₆,+inf
2304,(v₁ ∧ v₁₀) → v₁,+inf
2305,(v₁ ∧ v₁₀) → v₂,0.1649475888579016
2306,(v₁ ∧ v₁₀) → v₃,1.256357939413227
2307,(v₁ ∧ v₁₀) → v₄,-0.29450803752218074
2308,(v₁ ∧ v₁₀) → v₅,-0.11332868530700312
2309,(v₁ ∧ v₁₀) → v₆,0.2641515750415869
2310,(v₁ ∧ v₁₀) → v₇,1.086636097621394
2311,(v₁ ∧ v₁₀) → v₈,1.1403361320395096
2312,(v₁ ∧ v₁₀) → v₉,0.8097084689660063
2313,(v₁ ∧ v₁₀) → v₁₀,+inf
2314,(v₁ ∧ v₁₀) → v₁₁,0.029218545999140005
2315,(v₁ ∧ v₁₀) → v₁₂,-0.27738332025120643
2316,(v₁ ∧ v₁₀) → v₁₃,-0.013072081567352775
2317,(v₁ ∧ v₁₀) → v₁₄,0.2135741002980591
2318,(v₁ ∧ v₁₀) → v₁₅,0.23860777701179126
2319,(v₁ ∧ v₁₀) → v₁₆,2.733903579928544
2320,(v₁₀ ∧ v₂) → v₁,-0.2600560061768497
2321,(v₁₀ ∧ v₂) → v₂,+inf
2322,(v₁₀ ∧ v₂) → v₃,0.1649475888579016
2323,(v₁₀ ∧ v₂) → v₄,-0.07410797215372185
2324,(v₁₀ ∧ v₂) → v₅,0.2135741002980591
2325,(v₁₀ ∧ v₂) → v₆,0.9396189843650634
2326,(v₁₀ ∧ v₂) → v₇,-0.11332868530700312
2327,(v₁₀ ∧ v₂) → v₈,0.007905179507113247
2328,(v₁₀ ∧ v₂) → v₉,-0.17015102117369937
2329,(v₁₀ ∧ v₂) → v₁₀,+inf
2330,(v₁₀ ∧ v₂) → v₁₁,-0.20679441331268028
2331,(v₁₀ ∧ v₂) → v₁₂,-0.11332868530700312
2332,(v₁₀ ∧ v₂) → v₁₃,0.490206336563255
2333,(v₁₀ ∧ v₂) → v₁₄,0.4004399719054913
2334,(v₁₀ ∧ v₂) → v₁₅,-0.32817343380651787
2335,(v₁₀ ∧ v₂) → v₁₆,1.256357939413227
2336,(v₁₀ ∧ v₃) → v₁,-0.11332868530700312
2337,(v₁₀ ∧ v₃) → v₂,-0.27738332025120643
2338,(v₁₀ ∧ v₃) → v₃,+inf
2339,(v₁₀ ∧ v₃) → v₄,-0.8746968345753181
2340,(v₁₀ ∧ v₃) → v₅,-0.7369498032183383
2341,(v₁₀ ∧ v₃) → v₆,-0.09385844957113829
2342,(v₁₀ ∧ v₃) → v₇,0.8513711857748395
2343,(v₁₀ ∧ v₃) → v₈,1.1968043148473233
2344,(v₁₀ ∧ v₃) → v₉,0.6931471805599453
2345,(v₁₀ ∧ v₃) → v₁₀,+inf
2346,(v₁₀ ∧ v₃) → v₁₁,-0.27738332025120643
2347,(v₁₀ ∧ v₃) → v₁₂,-0.8257253751330758
2348,(v₁₀ ∧ v₃) → v₁₃,-0.5451855231063939
2349,(v₁₀ ∧ v₃) → v₁₄,-0.34472537837793343
2350,(v₁₀ ∧ v₃) → v₁₅,0.007905179507113247
2351,(v₁₀ ∧ v₃) → v₁₆,4.127134385045092
2352,(v₁₀ ∧ v₄) → v₁,-0.4404272706703044
2353,(v₁₀ ∧ v₄) → v₂,0.189027798074038
2354,(v₁₀ ∧ v₄) → v₃,-0.4091825845082968
2355,(v₁₀ ∧ v₄) → v₄,+inf
2356,(v₁₀ ∧ v₄) → v₅,2.5084371471981943
2357,(v₁₀ ∧ v₄) → v₆,1.8035939268750578
2358,(v₁₀ ∧ v₄) → v₇,-0.34472537837793343
2359,(v₁₀ ∧ v₄) → v₈,-0.4558189942537792
2360,(v₁₀ ∧ v₄) → v₉,-0.48616133938626954
2361,(v₁₀ ∧ v₄) → v₁₀,+inf
2362,(v₁₀ ∧ v₄) → v₁₁,-0.5011195812538142
2363,(v₁₀ ∧ v₄) → v₁₂,1.4576653550118095
2364,(v₁₀ ∧ v₄) → v₁₃,1.256357939413227
2365,(v₁₀ ∧ v₄) → v₁₄,3.4316803983872313
2366,(v₁₀ ∧ v₄) → v₁₅,-0.5451855231063939
2367,(v₁₀ ∧ v₄) → v₁₆,0.8097084689660063
2368,(v₁₀ ∧ v₅) → v₁,-0.5011195812538142
2369,(v₁₀ ∧ v₅) → v₂,0.1649475888579016
2370,(v₁₀ ∧ v₅) → v₃,-0.4558189942537792
2371,(v₁₀ ∧ v₅) → v₄,1.1403361320395096
2372,(v₁₀ ∧ v₅) → v₅,+inf
2373,(v₁₀ ∧ v₅) → v₆,2.16730289747117
2374,(v₁₀ ∧ v₅) → v₇,-0.5306282510621704
2375,(v₁₀ ∧ v₅) → v₈,-0.6299682789384137
2376,(v₁₀ ∧ v₅) → v₉,-0.6573224540418006
2377,(v₁₀ ∧ v₅) → v₁₀,+inf
2378,(v₁₀ ∧ v₅) → v₁₁,-0.5011195812538142
2379,(v₁₀ ∧ v₅) → v₁₂,0.8513711857748395
2380,(v₁₀ ∧ v₅) → v₁₃,1.256357939413227
2381,(v₁₀ ∧ v₅) → v₁₄,2.5084371471981943
2382,(v₁₀ ∧ v₅) → v₁₅,-0.6975752320756773
2383,(v₁₀ ∧ v₅) → v₁₆,0.7695201593445192
2384,(v₁₀ ∧ v₆) → v₁,-0.7881826728196231
2385,(v₁₀ ∧ v₆) → v₂,-0.17015102117369937
2386,(v₁₀ ∧ v₆) → v₃,-0.4091825845082968
2387,(v₁₀ ∧ v₆) → v₄,-0.15146611445658933
2388,(v₁₀ ∧ v₆) → v₅,0.2135741002980591
2389,(v₁₀ ∧ v₆) → v₆,+inf
2390,(v₁₀ ∧ v₆) → v₇,-0.588107743729729
2391,(v₁₀ ∧ v₆) → v₈,-0.5596157879354228
2392,(v₁₀ ∧ v₆) → v₉,-0.6842582331426993
2393,(v₁₀ ∧ v₆) → v₁₀,+inf
2394,(v₁₀ ∧ v₆) → v₁₁,-0.7369498032183383
2395,(v₁₀ ∧ v₆) → v₁₂,-0.07410797215372185
2396,(v₁₀ ∧ v₆) → v₁₃,0.189027798074038
2397,(v₁₀ ∧ v₆) → v₁₄,0.7306985262120778
2398,(v₁₀ ∧ v₆) → v₁₅,-0.8987464222232455
2399,(v₁₀ ∧ v₆) → v₁₆,0.8097084689660063
2400,(v₁₀ ∧ v₇) → v₁,-0.07410797215372185
2401,(v₁₀ ∧ v₇) → v₂,-0.4091825845082968
2402,(v₁₀ ∧ v₇) → v₃,1.086636097621394
2403,(v₁₀ ∧ v₇) → v₄,-0.7627404723591406
2404,(v₁₀ ∧ v₇) → v₅,-0.7369498032183383
2405,(v₁₀ ∧ v₇) → v₆,-0.22476824704121168
2406,(v₁₀ ∧ v₇) → v₇,+inf
2407,(v₁₀ ∧ v₇) → v₈,1.4576653550118095
2408,(v₁₀ ∧ v₇) → v₉,0.8513711857748395
2409,(v₁₀ ∧ v₇) → v₁₀,+inf
2410,(v₁₀ ∧ v₇) → v₁₁,-0.37729423114146804
2411,(v₁₀ ∧ v₇) → v₁₂,-0.7498896729198724
2412,(v₁₀ ∧ v₇) → v₁₃,-0.5739221835866606
2413,(v₁₀ ∧ v₇) → v₁₄,-0.27738332025120643
2414,(v₁₀ ∧ v₇) → v₁₅,0.07290677080808773
2415,(v₁₀ ∧ v₇) → v₁₆,+inf
2416,(v₁₀ ∧ v₈) → v₁,-0.05406722127027582
2417,(v₁₀ ∧ v₈) → v₂,-0.31143615845988804
2418,(v₁₀ ∧ v₈) → v₃,1.5341458075191619
2419,(v₁₀ ∧ v₈) → v₄,-0.8503606499177493
2420,(v₁₀ ∧ v₈) → v₅,-0.8257253751330758
2421,(v₁₀ ∧ v₈) → v₆,-0.18859116980755003
2422,(v₁₀ ∧ v₈) → v₇,1.4576653550118095
2423,(v₁₀ ∧ v₈) → v₈,+inf
2424,(v₁₀ ∧ v₈) → v₉,1.0354333870465782
2425,(v₁₀ ∧ v₈) → v₁₀,+inf
2426,(v₁₀ ∧ v₈) → v₁₁,-0.31143615845988804
2427,(v₁₀ ∧ v₈) → v₁₂,-0.7881826728196231
2428,(v₁₀ ∧ v₈) → v₁₃,-0.588107743729729
2429,(v₁₀ ∧ v₈) → v₁₄,-0.34472537837793343
2430,(v₁₀ ∧ v₈) → v₁₅,0.11810692229889096
2431,(v₁₀ ∧ v₈) → v₁₆,+inf
2432,(v₁₀ ∧ v₉) → v₁,0.029218545999140005
2433,(v₁₀ ∧ v₉) → v₂,-0.27738332025120643
2434,(v₁₀ ∧ v₉) → v₃,1.5341458075191619
2435,(v₁₀ ∧ v₉) → v₄,-0.7369498032183383
2436,(v₁₀ ∧ v₉) → v₅,-0.7107946973735235
2437,(v₁₀ ∧ v₉) → v₆,-0.15146611445658933
2438,(v₁₀ ∧ v₉) → v₇,1.4576653550118095
2439,(v₁₀ ∧ v₉) → v₈,1.8035939268750578
2440,(v₁₀ ∧ v₉) → v₉,+inf
2441,(v₁₀ ∧ v₉) → v₁₀,+inf
2442,(v₁₀ ∧ v₉) → v₁₁,-0.29450803752218074
2443,(v₁₀ ∧ v₉) → v₁₂,-0.6708414230456471
2444,(v₁₀ ∧ v₉) → v₁₃,-0.4558189942537792
2445,(v₁₀ ∧ v₉) → v₁₄,-0.20679441331268028
2446,(v₁₀ ∧ v₉) → v₁₅,0.14131353306657748
2447,(v₁₀ ∧ v₉) → v₁₆,+inf
2448,v₁₀ → v₁,-0.2567819104630395
2449,v₁₀ → v₂,-0.01526747213078842
2450,v₁₀ → v₃,0.2733756768005431
2451,v₁₀ → v₄,-0.1564301428612131
2452,v₁₀ → v₅,0.009216655104924048
2453,v₁₀ → v₆,0.5527898228650229
2454,v₁₀ → v₇,0.20359895524123955
2455,v₁₀ → v₈,0.20359895524123955
2456,v₁₀ → v₉,0.05911518756758055
2457,True,+inf
2458,v₁₀ → v₁₁,-0.38470311665973517
2459,v₁₀ → v₁₂,-0.14500984835659744
2460,v₁₀ → v₁₃,0.08455738802806297
2461,v₁₀ → v₁₄,0.4381152758789067
2462,v₁₀ → v₁₅,-0.27853439951499387
2463,v₁₀ → v₁₆,1.616818019731723
2464,(v₁₀ ∧ v₁₁) → v₁,0.31686869353831276
2465,(v₁₀ ∧ v₁₁) → v₂,0.5872905100916431
2466,(v₁₀ ∧ v₁₁) → v₃,1.4576653550118095
2467,(v₁₀ ∧ v₁₁) → v₄,-0.15146611445658933
2468,(v₁₀ ∧ v₁₁) → v₅,0.14131353306657748
2469,(v₁₀ ∧ v₁₁) → v₆,0.7695201593445192
2470,(v₁₀ ∧ v₁₁) → v₇,0.8513711857748395
2471,(v₁₀ ∧ v₁₁) → v₈,1.0354333870465782
2472,(v₁₀ ∧ v₁₁) → v₉,0.6215175244206905
2473,(v₁₀ ∧ v₁₁) → v₁₀,+inf
2474,(v₁₀ ∧ v₁₁) → v₁₁,+inf
2475,(v₁₀ ∧ v₁₁) → v₁₂,-0.0337256347080362
2476,(v₁₀ ∧ v₁₁) → v₁₃,0.29022984453057965
2477,(v₁₀ ∧ v₁₁) → v₁₄,0.4004399719054913
2478,(v₁₀ ∧ v₁₁) → v₁₅,0.45953232937844013
2479,(v₁₀ ∧ v₁₁) → v₁₆,2.5084371471981943
2480,(v₁₀ ∧ v₁₂) → v₁,-0.4404272706703044
2481,(v₁₀ ∧ v₁₂) → v₂,0.11810692229889096
2482,(v₁₀ ∧ v₁₂) → v₃,-0.36109728392660206
2483,(v₁₀ ∧ v₁₂) → v₄,1.3862943611198906
2484,(v₁₀ ∧ v₁₂) → v₅,1.6165553802029644
2485,(v₁₀ ∧ v₁₂) → v₆,2.16730289747117
2486,(v₁₀ ∧ v₁₂) → v₇,-0.34472537837793343
2487,(v₁₀ ∧ v₁₂) → v₈,-0.3933211008533655
2488,(v₁₀ ∧ v₁₂) → v₉,-0.42488319396526597
2489,(v₁₀ ∧ v₁₂) → v₁₀,+inf
2490,(v₁₀ ∧ v₁₂) → v₁₁,-0.42488319396526597
2491,(v₁₀ ∧ v₁₂) → v₁₂,+inf
2492,(v₁₀ ∧ v₁₂) → v₁₃,1.256357939413227
2493,(v₁₀ ∧ v₁₂) → v₁₄,2.3237873006446486
2494,(v₁₀ ∧ v₁₂) → v₁₅,-0.5451855231063939
2495,(v₁₀ ∧ v₁₂) → v₁₆,0.8946292350929758
2496,(v₁₀ ∧ v₁₃) → v₁,-0.5159407244327611
2497,(v₁₀ ∧ v₁₃) → v₂,0.2641515750415869
2498,(v₁₀ ∧ v₁₃) → v₃,-0.32817343380651787
2499,(v₁₀ ∧ v₁₃) → v₄,0.42962394358489997
2500,(v₁₀ ∧ v₁₃) → v₅,0.9396189843650634
2501,(v₁₀ ∧ v₁₃) → v₆,1.4576653550118095
2502,(v₁₀ ∧ v₁₃) → v₇,-0.4404272706703044
2503,(v₁₀ ∧ v₁₃) → v₈,-0.4558189942537792
2504,(v₁₀ ∧ v₁₃) → v₉,-0.48616133938626954
2505,(v₁₀ ∧ v₁₃) → v₁₀,+inf
2506,(v₁₀ ∧ v₁₃) → v₁₁,-0.5011195812538142
2507,(v₁₀ ∧ v₁₃) → v₁₂,0.45953232937844013
2508,(v₁₀ ∧ v₁₃) → v₁₃,+inf
2509,(v₁₀ ∧ v₁₃) → v₁₄,1.3862943611198906
2510,(v₁₀ ∧ v₁₃) → v₁₅,-0.723918839226699
2511,(v₁₀ ∧ v₁₃) → v₁₆,0.7695201593445192
2512,(v₁₀ ∧ v₁₄) → v₁,-0.723918839226699
2513,(v₁₀ ∧ v₁₄) → v₂,-0.31143615845988804
2514,(v₁₀ ∧ v₁₄) → v₃,-0.5159407244327611
2515,(v₁₀ ∧ v₁₄) → v₄,0.1649475888579016
